id,instrumento,periodo,Y_log_volumen,X1_tasa_referencia,X2_prima_plazo,X3_riesgo_pais
984,Saldo plazo 3 a 5 anos,2017-12,7.742496713745727,3.25,1.99947368421053,1.3615000000000002
985,Saldo plazo 3 a 5 anos,2018-01,7.738420364924295,3.0,1.81809523809524,1.16608695652174
986,Saldo plazo 3 a 5 anos,2018-02,7.72750509215204,3.0,1.7945000000000002,1.3219999999999998
987,Saldo plazo 3 a 5 anos,2018-03,7.731010280074083,2.75,2.095,1.47045454545455
988,Saldo plazo 3 a 5 anos,2018-04,7.7296739575149,2.75,2.2742000000000004,1.45238095238095
989,Saldo plazo 3 a 5 anos,2018-05,7.728752363554297,2.75,2.7222727272727303,1.57695652173913
990,Saldo plazo 3 a 5 anos,2018-06,7.646626144440775,2.75,2.9126000000000003,1.63333333333333
991,Saldo plazo 3 a 5 anos,2018-07,7.691277872893346,2.75,2.7347619047619096,1.50954545454545
992,Saldo plazo 3 a 5 anos,2018-08,7.728507786687508,2.75,2.6752380952381003,1.49260869565217
993,Saldo plazo 3 a 5 anos,2018-09,7.722143132896012,2.75,2.7675,1.399
994,Saldo plazo 3 a 5 anos,2018-10,7.736552687567381,2.75,2.98181818181818,1.42695652173913
995,Saldo plazo 3 a 5 anos,2018-11,7.714980223594535,2.75,2.9770000000000003,1.56863636363636
996,Saldo plazo 3 a 5 anos,2018-12,7.659891947019405,2.75,2.9936315789473698,1.64809523809524
997,Saldo plazo 3 a 5 anos,2019-01,7.625135527484814,2.75,2.83772727272727,1.5239130434782602
998,Saldo plazo 3 a 5 anos,2019-02,7.605747488983336,2.75,2.7445000000000004,1.395
999,Saldo plazo 3 a 5 anos,2019-03,7.602862635216868,2.75,2.54923809523809,1.35666666666667
1000,Saldo plazo 3 a 5 anos,2019-04,7.628689800074333,2.75,2.4658,1.22363636363636
1001,Saldo plazo 3 a 5 anos,2019-05,7.626901990518065,2.75,2.38735454545455,1.35695652173913
1002,Saldo plazo 3 a 5 anos,2019-06,7.574072642607134,2.75,2.06719,1.2915
1003,Saldo plazo 3 a 5 anos,2019-07,7.535183961406728,2.75,1.6901000000000002,1.16130434782609
1004,Saldo plazo 3 a 5 anos,2019-08,7.520527435906462,2.5,1.7289849999999998,1.27090909090909
1005,Saldo plazo 3 a 5 anos,2019-09,7.517206644555263,2.5,1.6521238095238102,1.16428571428571
1006,Saldo plazo 3 a 5 anos,2019-10,7.510550789538326,2.5,1.57454285714286,1.26913043478261
1007,Saldo plazo 3 a 5 anos,2019-11,7.516352337554239,2.25,1.9896900000000004,1.26761904761905
1008,Saldo plazo 3 a 5 anos,2019-12,7.554792898699095,2.25,2.1059380952381,1.15909090909091
1009,Saldo plazo 3 a 5 anos,2020-01,7.599028825385326,2.25,2.2523090909090904,1.13869565217391
1010,Saldo plazo 3 a 5 anos,2020-02,7.584531483390014,2.25,2.008095,1.222
1011,Saldo plazo 3 a 5 anos,2020-03,7.58941883439378,1.25,3.8372590909090896,2.48909090909091
1012,Saldo plazo 3 a 5 anos,2020-04,7.581479545045872,0.25,4.7755,2.77954545454545
1013,Saldo plazo 3 a 5 anos,2020-05,7.564538036106762,0.25,4.1795,2.2235
1014,Saldo plazo 3 a 5 anos,2020-06,7.553187974622229,0.25,4.14,1.80136363636364
1015,Saldo plazo 3 a 5 anos,2020-07,7.549150344122784,0.25,3.9904545454545497,1.6934782608695702
1016,Saldo plazo 3 a 5 anos,2020-08,7.549573332933618,0.25,3.81714285714286,1.45636363636364
1017,Saldo plazo 3 a 5 anos,2020-09,7.550334060249322,0.25,3.93681818181818,1.60409090909091
1018,Saldo plazo 3 a 5 anos,2020-10,7.5255115436139794,0.25,3.95545454545454,1.50181818181818
1019,Saldo plazo 3 a 5 anos,2020-11,7.5255115436139794,0.25,3.76450476190476,1.47
1020,Saldo plazo 3 a 5 anos,2020-12,7.587630171092564,0.25,3.38264285714286,1.43304347826087
1021,Saldo plazo 3 a 5 anos,2021-01,7.588292081899382,0.25,3.408,1.31619047619048
1022,Saldo plazo 3 a 5 anos,2021-02,7.604881432917732,0.25,3.6615,1.381
1023,Saldo plazo 3 a 5 anos,2021-03,7.580941113400733,0.25,4.43608695652174,1.65086956521739
1024,Saldo plazo 3 a 5 anos,2021-04,7.559184870867914,0.25,4.84,1.645
1025,Saldo plazo 3 a 5 anos,2021-05,7.560210499275341,0.25,4.74,1.63571428571429
1026,Saldo plazo 3 a 5 anos,2021-06,7.45203523531625,0.25,5.02323809523809,1.69227272727273
1027,Saldo plazo 3 a 5 anos,2021-07,7.34512094285833,0.25,5.4147,1.7
1028,Saldo plazo 3 a 5 anos,2021-08,7.34439108952244,0.5,5.85523809523809,1.83
1029,Saldo plazo 3 a 5 anos,2021-09,7.334817582597055,1.0,5.34227272727273,1.74
1030,Saldo plazo 3 a 5 anos,2021-10,7.311884315777727,1.5,4.4495,1.7161904761904798
1031,Saldo plazo 3 a 5 anos,2021-11,7.242625778149391,2.0,3.86571428571429,1.79363636363636
1032,Saldo plazo 3 a 5 anos,2021-12,7.237143777029681,2.5,3.42563636363636,1.74304347826087
1033,Saldo plazo 3 a 5 anos,2022-01,7.233559730870258,3.0,3.0745714285714296,1.76761904761905
1034,Saldo plazo 3 a 5 anos,2022-02,7.231347762250267,3.5,2.571,1.9775
1035,Saldo plazo 3 a 5 anos,2022-03,7.150218740122801,4.0,2.59782608695652,2.0073913043478298
1036,Saldo plazo 3 a 5 anos,2022-04,7.137095420712607,4.5,2.87315789473684,1.86666666666667
1037,Saldo plazo 3 a 5 anos,2022-05,7.083729976592505,5.0,2.9236363636363603,2.1754545454545497
1038,Saldo plazo 3 a 5 anos,2022-06,7.08395393527013,5.5,2.358,2.1354545454545497
1039,Saldo plazo 3 a 5 anos,2022-07,6.9628842910898,6.0,2.216315789473679,2.35428571428571
1040,Saldo plazo 3 a 5 anos,2022-08,6.9529413944585565,6.5,1.40872727272727,2.11
1041,Saldo plazo 3 a 5 anos,2022-09,6.853387138412412,6.75,1.5559090909090898,2.2527345454545498
1042,Saldo plazo 3 a 5 anos,2022-10,6.8293561601678,7.0,1.6457142857142897,2.42587095238095
1043,Saldo plazo 3 a 5 anos,2022-11,6.82401639834872,7.25,0.6147619047619104,2.03406909090909
1044,Saldo plazo 3 a 5 anos,2022-12,6.808965430521756,7.5,0.3615000000000004,1.955
1045,Saldo plazo 3 a 5 anos,2023-01,6.7814033947551104,7.75,0.2095238095238096,2.0704545454545498
1046,Saldo plazo 3 a 5 anos,2023-02,6.779943384514346,7.75,0.1293499999999996,1.923
1047,Saldo plazo 3 a 5 anos,2023-03,6.7685916665719,7.75,-0.0333043478260899,2.03826086956522
1048,Saldo plazo 3 a 5 anos,2023-04,6.650322123338864,7.75,-0.2611111111111102,2.019
1049,Saldo plazo 3 a 5 anos,2023-05,6.64941564879819,7.75,-0.4749999999999996,1.97391304347826
1050,Saldo plazo 3 a 5 anos,2023-06,6.641409647129356,7.75,-0.67619047619048,1.81090909090909
1051,Saldo plazo 3 a 5 anos,2023-07,6.500891426837477,7.75,-0.9945000000000004,1.68904761904762
1052,Saldo plazo 3 a 5 anos,2023-08,6.38692578713822,7.75,-0.9059090909090904,1.67227272727273
1053,Saldo plazo 3 a 5 anos,2023-09,6.385040217635155,7.5,-0.5314285714285703,1.69095238095238
1054,Saldo plazo 3 a 5 anos,2023-10,6.367366403631371,7.25,0.3745454545454496,1.79954545454545
1055,Saldo plazo 3 a 5 anos,2023-11,6.356269722215991,7.0,0.1719047619047602,1.75181818181818
1056,Saldo plazo 3 a 5 anos,2023-12,6.351353508679176,6.75,0.1184736842105298,1.62428571428571
1057,Saldo plazo 3 a 5 anos,2024-01,6.353902714225992,6.5,0.1795238095238103,1.70434782608696
1058,Saldo plazo 3 a 5 anos,2024-02,6.384856508867007,6.25,0.5038095238095197,1.60285714285714
1059,Saldo plazo 3 a 5 anos,2024-03,6.378777921445037,6.25,0.7557894736842101,1.52666666666667
1060,Saldo plazo 3 a 5 anos,2024-04,6.375767729492311,6.0,1.38204545454545,1.53772727272727
1061,Saldo plazo 3 a 5 anos,2024-05,6.375429542005612,5.75,1.34540909090909,1.55826086956522
1062,Saldo plazo 3 a 5 anos,2024-06,6.374396922571508,5.75,1.3384210526315805,1.609
1063,Saldo plazo 3 a 5 anos,2024-07,6.370783059437669,5.75,1.2225,1.58695652173913
1064,Saldo plazo 3 a 5 anos,2024-08,6.360772328433192,5.5,1.0835,1.695
1065,Saldo plazo 3 a 5 anos,2024-09,6.355539990921334,5.25,1.11185714285714,1.6257894736842102
1066,Saldo plazo 3 a 5 anos,2024-10,6.5283801128423296,5.25,1.27246818181818,1.5368000000000002
1067,Saldo plazo 3 a 5 anos,2024-11,6.527904462246469,5.0,1.6689999999999996,1.55263157894737
1068,Saldo plazo 3 a 5 anos,2024-12,6.529977211539928,5.0,1.62515789473684,1.5438095238095202
1069,Saldo plazo 3 a 5 anos,2025-01,6.528835208129273,4.75,1.9400000000000004,1.56761904761905
1070,Saldo plazo 3 a 5 anos,2025-02,6.518696743982831,4.75,1.7225,1.5825
1071,Saldo plazo 3 a 5 anos,2025-03,6.513679082809636,4.75,1.7352380952381,1.6335483870967702
1072,Saldo plazo 3 a 5 anos,2025-04,6.513679082809636,4.75,1.854,1.77571428571429
1073,Saldo plazo 3 a 5 anos,2025-05,6.512904501527503,4.5,1.98666666666667,1.5858064516129
1074,Saldo plazo 3 a 5 anos,2025-06,6.547338844388452,4.5,1.9119047619047604,1.53833333333333
1075,Saldo plazo 3 a 5 anos,2025-07,6.548775502384651,4.5,1.68745,1.4061290322580602
1076,Saldo plazo 3 a 5 anos,2025-08,6.54705126494471,4.5,1.51696,1.33322580645161
1077,Saldo plazo 3 a 5 anos,2025-09,6.436007064832736,4.25,1.87590909090909,1.24107142857143
1078,Saldo plazo 3 a 5 anos,2025-10,6.432883877332756,4.25,1.85583636363637,1.23516129032258
1079,Saldo plazo 3 a 5 anos,2025-11,6.42912685085743,4.25,1.7544500000000005,1.256
1080,Saldo plazo 3 a 5 anos,2025-12,6.159723267444618,4.25,1.57715789473684,1.27
1081,Saldo plazo hasta 3 anos,2011-01,7.849370730616696,3.25,2.5962857142857096,1.4557143
1082,Saldo plazo hasta 3 anos,2011-02,7.785329068602475,3.5,2.51595,1.461
1083,Saldo plazo hasta 3 anos,2011-03,7.754790190515608,3.75,2.60333612040134,1.5678261
1084,Saldo plazo hasta 3 anos,2011-04,7.752642413045116,4.0,2.94410092633545,1.9290476
1085,Saldo plazo hasta 3 anos,2011-05,7.678196182987634,4.25,2.4725020222856697,1.8722727
1086,Saldo plazo hasta 3 anos,2011-06,7.566910968477146,4.25,2.20763825900731,1.9236364
1087,Saldo plazo hasta 3 anos,2011-07,7.537570571907191,4.25,1.98626241920591,1.7085714
1088,Saldo plazo hasta 3 anos,2011-08,7.500830701311389,4.25,1.67853521749067,1.9956522
1089,Saldo plazo hasta 3 anos,2011-09,7.448667910124967,4.25,1.37017803787122,2.3745455
1090,Saldo plazo hasta 3 anos,2011-10,7.416543814291615,4.25,1.4748322210866904,2.3195238
1091,Saldo plazo hasta 3 anos,2011-11,7.429317508564522,4.25,1.4173432296186803,2.1418182
1092,Saldo plazo hasta 3 anos,2011-12,7.457148498820717,4.25,1.4453293398377005,2.1631818000000003
1093,Saldo plazo hasta 3 anos,2012-01,7.43595410294326,4.25,1.4377609398031002,2.1940909
1094,Saldo plazo hasta 3 anos,2012-02,7.392154258693821,4.25,1.3020364322611204,1.992381
1095,Saldo plazo hasta 3 anos,2012-03,7.408813798497938,4.25,1.1574619276424896,1.6559091
1096,Saldo plazo hasta 3 anos,2012-04,7.423179767739207,4.25,1.0670918414560804,1.6414286000000002
1097,Saldo plazo hasta 3 anos,2012-05,7.350986098866201,4.25,0.9111689535072998,1.8052174
1098,Saldo plazo hasta 3 anos,2012-06,7.329712724423903,4.25,0.89383563093637,1.8842857
1099,Saldo plazo hasta 3 anos,2012-07,7.2965743721802525,4.25,0.7735416666666701,1.6259091
1100,Saldo plazo hasta 3 anos,2012-08,7.290708798669964,4.25,0.6041943748259504,1.3313043
1101,Saldo plazo hasta 3 anos,2012-09,7.226503778773332,4.25,0.4265961820586801,1.24
1102,Saldo plazo hasta 3 anos,2012-10,7.186430122869947,4.25,0.3036367424242403,1.0804348
1103,Saldo plazo hasta 3 anos,2012-11,7.142796127945346,4.25,0.2098128345221104,1.2295455
1104,Saldo plazo hasta 3 anos,2012-12,6.969160529362132,4.25,-0.0866843834270296,1.1719048
1105,Saldo plazo hasta 3 anos,2013-01,6.953294227164063,4.25,-0.1824953020464397,1.1004348
1106,Saldo plazo hasta 3 anos,2013-02,7.040306810449477,4.25,-0.0980923588164497,1.2705
1107,Saldo plazo hasta 3 anos,2013-03,7.011545571985371,4.25,-0.1016138581228096,1.4028571
1108,Saldo plazo hasta 3 anos,2013-04,7.051948272747467,4.25,-0.1936594806224603,1.3254545
1109,Saldo plazo hasta 3 anos,2013-05,7.036294695258415,4.25,-0.0481818181818196,1.3373913
1110,Saldo plazo hasta 3 anos,2013-06,6.94853991370052,4.25,1.0694671626005103,1.798
1111,Saldo plazo hasta 3 anos,2013-07,6.94384739657762,4.25,1.0101522889957204,1.7569565
1112,Saldo plazo hasta 3 anos,2013-08,6.941694326870379,4.25,1.2127125966726604,1.9054545
1113,Saldo plazo hasta 3 anos,2013-09,6.9473983140987885,4.25,1.35047619047619,1.8338095
1114,Saldo plazo hasta 3 anos,2013-10,6.877137105323457,4.25,1.06727272727273,1.7286957
1115,Saldo plazo hasta 3 anos,2013-11,6.922505795898442,4.0,1.4669999999999996,1.8342857
1116,Saldo plazo hasta 3 anos,2013-12,6.958566772855795,4.0,1.6055,1.7654545
1117,Saldo plazo hasta 3 anos,2014-01,6.677510995030459,4.0,1.7199999999999998,1.76
1118,Saldo plazo hasta 3 anos,2014-02,6.769667245572664,4.0,2.4255000000000004,1.8225
1119,Saldo plazo hasta 3 anos,2014-03,6.751408098568263,4.0,2.16490476190476,1.672381
1120,Saldo plazo hasta 3 anos,2014-04,6.772234737731631,4.0,1.951,1.5354545
1121,Saldo plazo hasta 3 anos,2014-05,6.975572881862526,4.0,1.6409523809523805,1.4940909
1122,Saldo plazo hasta 3 anos,2014-06,6.968345712606323,4.0,1.3723809523809498,1.4542857
1123,Saldo plazo hasta 3 anos,2014-07,7.033335519350684,3.75,1.4269999999999996,1.4634782999999998
1124,Saldo plazo hasta 3 anos,2014-08,7.045252222647043,3.75,1.44790476190476,1.5728571
1125,Saldo plazo hasta 3 anos,2014-09,7.083150816012032,3.5,1.8354545454545503,1.4968182
1126,Saldo plazo hasta 3 anos,2014-10,7.066020811806296,3.5,1.8599545454545403,1.7026087
1127,Saldo plazo hasta 3 anos,2014-11,7.107816240557996,3.5,1.93935,1.6535
1128,Saldo plazo hasta 3 anos,2014-12,7.162810975892692,3.5,1.8597142857142896,1.8191304
1129,Saldo plazo hasta 3 anos,2015-01,7.301254737520554,3.25,2.0466,2.0122727
1130,Saldo plazo hasta 3 anos,2015-02,7.225533661231225,3.25,2.0355,1.8285
1131,Saldo plazo hasta 3 anos,2015-03,7.187648334143999,3.25,2.27668181818182,1.8445455
1132,Saldo plazo hasta 3 anos,2015-04,7.18147820146402,3.25,2.2880909090909096,1.7695455000000002
1133,Saldo plazo hasta 3 anos,2015-05,7.115647344745467,3.25,2.6519000000000004,1.6590476
1134,Saldo plazo hasta 3 anos,2015-06,7.114454951763118,3.25,2.9216666666666704,1.765
1135,Saldo plazo hasta 3 anos,2015-07,7.192240361503198,3.25,3.2216500000000003,1.8669565
1136,Saldo plazo hasta 3 anos,2015-08,7.189193941850594,3.25,3.4131904761904703,2.1747619
1137,Saldo plazo hasta 3 anos,2015-09,7.241037566454622,3.5,3.73577272727273,2.3427273
1138,Saldo plazo hasta 3 anos,2015-10,7.241098466899183,3.5,3.5107272727272703,2.2590909
1139,Saldo plazo hasta 3 anos,2015-11,7.2437630875352355,3.5,3.1926190476190497,2.1890476000000003
1140,Saldo plazo hasta 3 anos,2015-12,7.25208045398214,3.75,2.95786363636364,2.3665217000000003
1141,Saldo plazo hasta 3 anos,2016-01,7.222805015807561,4.0,3.02015,2.6705
1142,Saldo plazo hasta 3 anos,2016-02,7.219437636616087,4.25,3.09585714285714,2.8238095
1143,Saldo plazo hasta 3 anos,2016-03,7.304999750053915,4.25,2.889,2.2682609
1144,Saldo plazo hasta 3 anos,2016-04,7.552982227871625,4.25,2.29485714285714,2.1004762
1145,Saldo plazo hasta 3 anos,2016-05,7.555404672919703,4.25,2.0158181818181804,2.0795455
1146,Saldo plazo hasta 3 anos,2016-06,7.6265700089222195,4.25,1.83436363636364,2.0990909
1147,Saldo plazo hasta 3 anos,2016-07,7.63458993097089,4.25,1.5065238095238105,1.8419048
1148,Saldo plazo hasta 3 anos,2016-08,7.633356409030456,4.25,1.3861739130434805,1.696087
1149,Saldo plazo hasta 3 anos,2016-09,7.704936761166714,4.25,1.54354545454546,1.6177273
1150,Saldo plazo hasta 3 anos,2016-10,7.791759105282552,4.25,1.5208571428571398,1.4652381
1151,Saldo plazo hasta 3 anos,2016-11,7.8275661718132765,4.25,2.05986363636364,1.6781818000000002
1152,Saldo plazo hasta 3 anos,2016-12,7.798473138550992,4.25,2.19685714285714,1.6472727
1153,Saldo plazo hasta 3 anos,2017-01,7.939727122276122,4.25,2.10095454545454,1.5730000000000002
1154,Saldo plazo hasta 3 anos,2017-02,7.932488597649598,4.25,2.01035,1.52105263157895
1155,Saldo plazo hasta 3 anos,2017-03,7.912322847924573,4.25,1.8473913043478296,1.4108695652173902
1156,Saldo plazo hasta 3 anos,2017-04,7.876101330029193,4.25,1.6205555555555602,1.49444444444444
1157,Saldo plazo hasta 3 anos,2017-05,7.76396534456922,4.0,1.71772727272727,1.41181818181818
1158,Saldo plazo hasta 3 anos,2017-06,7.781530569374903,4.0,1.5790499999999996,1.435
1159,Saldo plazo hasta 3 anos,2017-07,7.744092363216793,3.75,1.9094736842105304,1.419
1160,Saldo plazo hasta 3 anos,2017-08,7.755117468728734,3.75,1.7120434782608704,1.55391304347826
1161,Saldo plazo hasta 3 anos,2017-09,7.760991473935933,3.5,1.84190476190476,1.44
1162,Saldo plazo hasta 3 anos,2017-10,7.742091897053826,3.5,1.76331818181818,1.39619047619048
1163,Saldo plazo hasta 3 anos,2017-11,7.883043897236202,3.25,2.0497619047619,1.38809523809524
1164,Saldo plazo hasta 3 anos,2017-12,7.906972732990027,3.25,1.99947368421053,1.3615000000000002
1165,Saldo plazo hasta 3 anos,2018-01,7.868106279064077,3.0,1.81809523809524,1.16608695652174
1166,Saldo plazo hasta 3 anos,2018-02,7.868479620914544,3.0,1.7945000000000002,1.3219999999999998
1167,Saldo plazo hasta 3 anos,2018-03,7.863616028380314,2.75,2.095,1.47045454545455
1168,Saldo plazo hasta 3 anos,2018-04,7.864275349790915,2.75,2.2742000000000004,1.45238095238095
1169,Saldo plazo hasta 3 anos,2018-05,7.891363670358854,2.75,2.7222727272727303,1.57695652173913
1170,Saldo plazo hasta 3 anos,2018-06,7.995472016116728,2.75,2.9126000000000003,1.63333333333333
1171,Saldo plazo hasta 3 anos,2018-07,8.020775575345246,2.75,2.7347619047619096,1.50954545454545
1172,Saldo plazo hasta 3 anos,2018-08,8.021531314704806,2.75,2.6752380952381003,1.49260869565217
1173,Saldo plazo hasta 3 anos,2018-09,8.047644786540165,2.75,2.7675,1.399
1174,Saldo plazo hasta 3 anos,2018-10,8.059009471532857,2.75,2.98181818181818,1.42695652173913
1175,Saldo plazo hasta 3 anos,2018-11,8.072076613872623,2.75,2.9770000000000003,1.56863636363636
1176,Saldo plazo hasta 3 anos,2018-12,8.052362201508423,2.75,2.9936315789473698,1.64809523809524
1177,Saldo plazo hasta 3 anos,2019-01,8.062691264321842,2.75,2.83772727272727,1.5239130434782602
1178,Saldo plazo hasta 3 anos,2019-02,8.061924034180949,2.75,2.7445000000000004,1.395
1179,Saldo plazo hasta 3 anos,2019-03,8.033062229003432,2.75,2.54923809523809,1.35666666666667
1180,Saldo plazo hasta 3 anos,2019-04,7.884644178989497,2.75,2.4658,1.22363636363636
1181,Saldo plazo hasta 3 anos,2019-05,7.885666328175943,2.75,2.38735454545455,1.35695652173913
1182,Saldo plazo hasta 3 anos,2019-06,7.837662589699221,2.75,2.06719,1.2915
1183,Saldo plazo hasta 3 anos,2019-07,7.917195144554356,2.75,1.6901000000000002,1.16130434782609
1184,Saldo plazo hasta 3 anos,2019-08,7.960732132087586,2.5,1.7289849999999998,1.27090909090909
1185,Saldo plazo hasta 3 anos,2019-09,7.906656957471405,2.5,1.6521238095238102,1.16428571428571
1186,Saldo plazo hasta 3 anos,2019-10,7.885663607745054,2.5,1.57454285714286,1.26913043478261
1187,Saldo plazo hasta 3 anos,2019-11,7.90261353867918,2.25,1.9896900000000004,1.26761904761905
1188,Saldo plazo hasta 3 anos,2019-12,7.893154971604624,2.25,2.1059380952381,1.15909090909091
1189,Saldo plazo hasta 3 anos,2020-01,7.718658917067493,2.25,2.2523090909090904,1.13869565217391
1190,Saldo plazo hasta 3 anos,2020-02,7.756216084315226,2.25,2.008095,1.222
1191,Saldo plazo hasta 3 anos,2020-03,7.7559634848791,1.25,3.8372590909090896,2.48909090909091
1192,Saldo plazo hasta 3 anos,2020-04,7.75357939966254,0.25,4.7755,2.77954545454545
1193,Saldo plazo hasta 3 anos,2020-05,7.752878189450997,0.25,4.1795,2.2235
1194,Saldo plazo hasta 3 anos,2020-06,7.694639707482885,0.25,4.14,1.80136363636364
1195,Saldo plazo hasta 3 anos,2020-07,7.693548413902067,0.25,3.9904545454545497,1.6934782608695702
1196,Saldo plazo hasta 3 anos,2020-08,7.678462622095053,0.25,3.81714285714286,1.45636363636364
1197,Saldo plazo hasta 3 anos,2020-09,7.661742399352405,0.25,3.93681818181818,1.60409090909091
1198,Saldo plazo hasta 3 anos,2020-10,7.661913540791097,0.25,3.95545454545454,1.50181818181818
1199,Saldo plazo hasta 3 anos,2020-11,7.479012312488547,0.25,3.76450476190476,1.47
1200,Saldo plazo hasta 3 anos,2020-12,7.371781717863412,0.25,3.38264285714286,1.43304347826087
1201,Saldo plazo hasta 3 anos,2021-01,7.346206603530029,0.25,3.408,1.31619047619048
1202,Saldo plazo hasta 3 anos,2021-02,7.346391846758106,0.25,3.6615,1.381
1203,Saldo plazo hasta 3 anos,2021-03,7.345018589395945,0.25,4.43608695652174,1.65086956521739
1204,Saldo plazo hasta 3 anos,2021-04,7.345725818948531,0.25,4.84,1.645
1205,Saldo plazo hasta 3 anos,2021-05,7.296237427334653,0.25,4.74,1.63571428571429
1206,Saldo plazo hasta 3 anos,2021-06,7.126749661063383,0.25,5.02323809523809,1.69227272727273
1207,Saldo plazo hasta 3 anos,2021-07,6.966009377796928,0.25,5.4147,1.7
1208,Saldo plazo hasta 3 anos,2021-08,6.965400716099394,0.5,5.85523809523809,1.83
1209,Saldo plazo hasta 3 anos,2021-09,6.802079575486287,1.0,5.34227272727273,1.74
1210,Saldo plazo hasta 3 anos,2021-10,6.751655412954655,1.5,4.4495,1.7161904761904798
1211,Saldo plazo hasta 3 anos,2021-11,6.696271471743427,2.0,3.86571428571429,1.79363636363636
1212,Saldo plazo hasta 3 anos,2021-12,6.697863161675163,2.5,3.42563636363636,1.74304347826087
1213,Saldo plazo hasta 3 anos,2022-01,6.693441841006731,3.0,3.0745714285714296,1.76761904761905
1214,Saldo plazo hasta 3 anos,2022-02,6.614881208029747,3.5,2.571,1.9775
1215,Saldo plazo hasta 3 anos,2022-03,6.607108491619564,4.0,2.59782608695652,2.0073913043478298
1216,Saldo plazo hasta 3 anos,2022-04,6.609169030918404,4.5,2.87315789473684,1.86666666666667
1217,Saldo plazo hasta 3 anos,2022-05,6.507946593450605,5.0,2.9236363636363603,2.1754545454545497
1218,Saldo plazo hasta 3 anos,2022-06,6.509896992614202,5.5,2.358,2.1354545454545497
1219,Saldo plazo hasta 3 anos,2022-07,6.094783441697311,6.0,2.216315789473679,2.35428571428571
1220,Saldo plazo hasta 3 anos,2022-08,5.650681832372283,6.5,1.40872727272727,2.11
1221,Saldo plazo hasta 3 anos,2022-09,5.637307057478953,6.75,1.5559090909090898,2.2527345454545498
1222,Saldo plazo hasta 3 anos,2022-10,4.873534641983034,7.0,1.6457142857142897,2.42587095238095
1223,Saldo plazo hasta 3 anos,2022-11,3.633924575168519,7.25,0.6147619047619104,2.03406909090909
1224,Saldo plazo hasta 3 anos,2022-12,3.623757872304189,7.5,0.3615000000000004,1.955
1225,Saldo plazo hasta 3 anos,2023-01,3.468423357512401,7.75,0.2095238095238096,2.0704545454545498
1226,Saldo plazo hasta 3 anos,2023-02,2.4099436158654437,7.75,0.1293499999999996,1.923
1227,Saldo plazo hasta 3 anos,2023-03,1.793979236387654,7.75,-0.0333043478260899,2.03826086956522
1228,Saldo plazo hasta 3 anos,2023-04,1.7828308488817357,7.75,-0.2611111111111102,2.019
1229,Saldo plazo hasta 3 anos,2023-05,1.7760816668925723,7.75,-0.4749999999999996,1.97391304347826
1230,Saldo plazo hasta 3 anos,2023-06,1.7647308071997247,7.75,-0.67619047619048,1.81090909090909
1231,Saldo plazo hasta 3 anos,2023-07,1.7601541401624945,7.75,-0.9945000000000004,1.68904761904762
1232,Saldo plazo hasta 3 anos,2023-08,1.7783364592844275,7.75,-0.9059090909090904,1.67227272727273
1233,Saldo plazo hasta 3 anos,2023-09,0.0,7.5,-0.5314285714285703,1.69095238095238
1234,Saldo plazo hasta 3 anos,2023-10,0.0,7.25,0.3745454545454496,1.79954545454545
1235,Saldo plazo hasta 3 anos,2023-11,0.0,7.0,0.1719047619047602,1.75181818181818
1236,Saldo plazo hasta 3 anos,2023-12,0.0,6.75,0.1184736842105298,1.62428571428571
1237,Saldo plazo hasta 3 anos,2024-01,0.0,6.5,0.1795238095238103,1.70434782608696
1238,Saldo plazo hasta 3 anos,2024-02,0.0,6.25,0.5038095238095197,1.60285714285714
1239,Saldo plazo hasta 3 anos,2024-03,0.0,6.25,0.7557894736842101,1.52666666666667
1240,Saldo plazo hasta 3 anos,2024-04,0.0,6.0,1.38204545454545,1.53772727272727
1241,Saldo plazo hasta 3 anos,2024-05,0.0,5.75,1.34540909090909,1.55826086956522
1242,Saldo plazo hasta 3 anos,2024-06,0.0,5.75,1.3384210526315805,1.609
1243,Saldo plazo hasta 3 anos,2024-07,0.0,5.75,1.2225,1.58695652173913
1244,Saldo plazo hasta 3 anos,2024-08,0.0,5.5,1.0835,1.695
1245,Saldo plazo hasta 3 anos,2024-09,0.0,5.25,1.11185714285714,1.6257894736842102
1246,Saldo plazo hasta 3 anos,2024-10,0.0,5.25,1.27246818181818,1.5368000000000002
1247,Saldo plazo hasta 3 anos,2024-11,0.0,5.0,1.6689999999999996,1.55263157894737
1248,Saldo plazo hasta 3 anos,2024-12,0.7565913531164801,5.0,1.62515789473684,1.5438095238095202
1249,Saldo plazo hasta 3 anos,2025-01,1.3755872439762025,4.75,1.9400000000000004,1.56761904761905
1250,Saldo plazo hasta 3 anos,2025-02,1.7645938011552855,4.75,1.7225,1.5825
1251,Saldo plazo hasta 3 anos,2025-03,1.762339240718061,4.75,1.7352380952381,1.6335483870967702
1252,Saldo plazo hasta 3 anos,2025-04,1.762339240718061,4.75,1.854,1.77571428571429
1253,Saldo plazo hasta 3 anos,2025-05,1.7532698221141976,4.5,1.98666666666667,1.5858064516129
1254,Saldo plazo hasta 3 anos,2025-06,1.7325577928776923,4.5,1.9119047619047604,1.53833333333333
1255,Saldo plazo hasta 3 anos,2025-07,1.744117395750214,4.5,1.68745,1.4061290322580602
1256,Saldo plazo hasta 3 anos,2025-08,1.7302297504348996,4.5,1.51696,1.33322580645161
